latitude,longitude,mag
37.3464,-114.946,2.5
42.5858,-111.4247,2.6
31.6525,-115.8593333,3.17
40.2463333,-124.1828333,2.76
38.94,-122.6946667,3.66
33.9828333,-119.271,2.54
38.7603333,-119.731,2.86
46.1975,-122.1915,2.8
36.4888,-99.0853,3.1
32.2418333,-115.3038333,2.76
34.949,-116.928,2.58
34.336,-118.615,3.34
46.6258333,-121.7928333,2.5
40.6731667,-121.5378333,2.73
37.4853333,-118.8885,3.21
34.3628333,-119.4776667,3.12
40.5526667,-124.3811667,2.78
33.1645,-115.6858333,3.25
33.194,-115.5818333,2.67
34.037,-117.575,2.9
48.255,-114.089,2.9
38.6431667,-122.3526667,2.87
34.703,-116.294,3.81
31.7051667,-115.9811667,2.91
46.1958333,-122.1915,2.5
33.1315,-116.0561667,2.82
31.912,-115.712,3.06
35.805,-118.148,3.03
37.5313333,-118.4946667,2.91
37.5748333,-118.8326667,3.37
36.2506667,-119.768,2.91
33.967,-116.402,3.66
33.128,-109.39,2.5
39.9526667,-120.8705,2.95
44.3151,-115.1478,2.5
44.2861,-115.1776,2.6
46.2091667,-122.1771667,4.3
40.2945,-124.4838333,4.0
44.3536,-115.1459,2.5
36.2885,-97.1224,3.3
33.5148333,-116.5103333,3.15
40.9875,-121.6966667,3.13
44.3499,-114.992,2.8
32.1338333,-115.875,3.51
34.3755,-117.0603333,2.81
31.7995,-116.11,2.51
35.644,-117.6218333,2.5
37.263,-104.748,3.4
33.1096667,-116.4695,2.71
37.4098333,-118.602,2.66
38.637,-121.8883333,2.81
36.8226667,-121.5455,3.02
31.955,-114.8361667,2.8
44.4807,-115.2121,2.6
35.8608333,-117.6923333,2.53
42.907,-100.426,2.9
40.8605,-123.9306667,2.89
46.298,-120.3381667,2.5
32.1216,-93.3547,2.7
37.5785,-118.3836667,2.62
32.2528333,-115.2483333,2.9
34.034,-117.186,2.63
36.4105,-120.4205,2.71
33.623,-118.9898333,2.6
37.2904,-115.1732,2.7
36.9467,-97.8461,2.5
35.7355,-97.3844,2.7
31.6175,-116.0093333,2.53
42.5733,-111.4229,3.0
36.402,-117.8441667,2.61
36.5755,-117.617,2.53
36.5328,-98.971,2.8
45.0601667,-117.2006667,2.58
33.932,-115.8675,3.15
44.4485,-115.2107,2.8
38.7086667,-122.3978333,2.63
35.9358333,-120.4896667,3.1
32.246,-115.2373333,2.78
45.3241667,-121.6638333,3.0
37.3179,-114.3575,2.6
36.219,-117.8923333,2.79
36.4576,-98.7987,2.5
37.185,-117.867,2.89
36.0763333,-120.0046667,2.62
39.5405,-112.1978333,2.71
36.1945,-120.2456667,2.92
33.9666667,-116.868,2.92
40.2978333,-124.4998333,3.22
35.7808333,-120.331,2.8
34.58,-116.582,2.94
30.638,-105.726,4.1
34.551,-116.537,3.91
44.905,-112.907,3.6
32.4381667,-115.536,2.92
35.7921667,-121.3451667,2.51
33.0958333,-115.5433333,2.57
46.3946667,-119.2943333,2.7
36.6216667,-121.2283333,2.57
34.599,-116.28,4.3
33.961,-118.5045,2.59
34.282,-118.455,2.63
33.77,-115.994,3.08
38.592,-122.3713333,2.5
38.8255,-122.8003333,2.89
34.4133333,-119.3523333,2.92
40.4453333,-124.6558333,2.64
39.2103333333333,-120.3915,2.72
37.317,-118.883,3.1
34.613,-116.635,3.51
35.887,-97.2752,2.6
32.934,-117.817,2.51
35.4303333,-117.7453333,2.92
31.6377,-104.587,2.8
44.5203333,-110.3516667,2.88
40.1717,-119.6443,3.0
47.8061667,-122.7481667,3.0
46.1835,-122.163,3.9
32.689,-117.146,2.87
35.8928333,-117.7125,2.7
35.6568333,-121.0493333,2.63
42.685,-111.047,3.2
46.8376,-112.6549,2.7
35.9425,-120.4898333,3.35
38.8236667,-122.8011667,2.55
31.3031667,-115.8535,2.99
31.70454017,-104.1676551,2.6
38.7713333,-122.7358333,3.05
37.6393333,-118.928,2.97
32.2211667,-115.2333333,3.04
36.5361667,-121.1203333,2.52
37.4039,-117.1438,2.8
36.8304,-97.7941,2.8
43.721,-105.321,3.2
34.957,-116.775,2.69
32.2725,-116.5693333,2.76
35.7741667,-117.6998333,2.83
34.1263333,-116.7221667,2.5
36.2874,-97.5162,3.5
31.67072425,-104.3816795,3.2
43.833,-105.366,2.9
32.6388333,-115.7428333,3.38
36.377,-96.7866,2.6
31.685,-115.996,2.8
39.472,-121.538,2.86
33.358,-116.278,2.63
38.326,-118.114,3.2
34.8681667,-116.3131667,2.63
40.343,-124.102,4.3
35.145,-95.31216667,2.5
25.147,-109.731,4.1
35.888,-97.2812,2.5
32.676,-115.7756667,2.65
34.7071667,-116.0535,2.83
35.2397,-97.7371,2.7
42.1865,-111.5591667,2.55
36.4528,-96.8856,2.9
43.968,-114.751,3.1
36.0196667,-120.0503333,2.92
47.4936667,-121.8175,2.5
37.29,-116.411,4.5
35.283,-92.3525,2.7
31.60971654,-103.9723007,2.5
45.8493333,-118.132,2.7
44.644,-111.079,3.5
36.0385,-120.5975,3.14
33.047,-109.34,2.5
35.3411667,-118.558,2.8
36.003,-117.871,2.79
34.0423333,-116.7396667,2.81
33.197,-116.022,2.71
44.7505,-110.9773333,2.96
38.0473333,-118.7436667,2.65
41.9278,-119.6276,4.0
35.663,-97.3912,2.9
34.628,-116.629,3.11
33.085,-115.782,3.06
44.1252,-115.0828,2.9
33.139,-116.5323333,2.55
37.1796667,-117.8816667,2.88
35.0025,-118.8745,2.6
33.728,-120.053,2.77
36.9298333,-121.457,2.64
34.014,-117.012,3.01
46.2006667,-122.1865,3.1
37.1611667,-117.8273333,3.79
35.791,-121.2171667,3.19
36.7019,-98.4345,2.6
32.0778333,-115.1836667,2.81
32.665,-118.047,2.63
33.1371667,-115.6378333,2.53
37.537,-118.8071667,2.83
36.6352,-97.7001,3.0
31.95,-117.5,2.74
37.6385,-118.9408333,2.59
36.0615,-120.362,3.2
32.418,-102.064,2.5
32.101,-114.656,2.97
32.2971667,-115.3271667,3.24
32.2535,-115.3455,3.36
44.4344,-114.1085,3.3
46.8913,-112.6179,3.6
35.223,-92.213,2.7
44.3617,-116.1357,2.5
35.6878333,-117.5343333,2.98
32.6988333,-115.9183333,3.1
38.7566667,-122.3773333,2.61
42.68,-111.03,3.9
37.5626667,-118.8393333,3.53
41.201,-114.85,2.9
33.8741667,-116.5016667,3.65
38.7163333,-119.6303333,3.48
38.84,-122.8118333,3.31
35.1026667,-119.1086667,3.28
32.2661667,-115.1273333,2.81
36.3875,-96.8597,3.4
38.7813333,-122.7468333,2.57
40.797,-116.412,2.7
40.2278333,-123.6496667,2.51
41.8808,-119.6014,2.5
35.3877,-98.1097,2.5
34.349,-116.467,2.76
36.2116,-97.5449,2.5
36.8224,-97.7084,2.9
32.0493333,-115.101,3.33
38.7318333,-122.745,3.3
34.962,-116.739,2.91
37.9011667,-121.9911667,3.1
44.827,-117.1955,2.52
43.7,-105.228,3.1
38.2441667,-119.3668333,2.65
35.522,-96.819,2.8
35.795,-118.504,2.7
36.5776667,-121.1748333,2.83
33.071,-115.9626667,3.37
36.2669,-112.0569,2.6
35.6071667,-117.4303333,2.6
33.0415,-116.24,3.24
36.161,-118.12,2.85
44.796,-110.7966667,2.53
32.1795,-115.2625,2.94
35.7681,-97.466,2.9
38.405,-118.9131,3.2
32.7133333,-117.0808333,3.85
35.761,-118.0203333,3.17
34.178,-116.429,3.01
32.6618333,-115.9415,3.05
43.762,-105.287,3.3
33.6838333,-117.966,3.48
44.095,-105.388,3.2
39.216,-119.724,3.5
47.7685,-121.633,3.0
33.936,-118.307,3.15
46.7095,-122.7703333,2.5
36.5863333,-121.189,3.65
36.9401667,-121.6688333,3.1
34.1358333,-116.8633333,2.63
37.328,-121.6958333,2.57
36.229,-120.401,2.62
35.459,-97.189,2.5
46.3296667,-122.3771667,2.95
31.825,-116.247,3.1
38.794,-122.7276667,2.72
34.192,-116.433,3.25
42.596,-111.433,3.5
39.4115,-123.3045,2.52
37.4551667,-121.6858333,3.1
35.6335,-118.3986667,2.57
34.347,-118.611,3.47
37.6293333,-118.8605,2.83
34.0168333,-118.2646667,2.55
40.3126667,-124.4131667,2.88
31.612,-104.1,2.8
38.4283333,-119.3591667,2.7
34.025,-97.619,3.3
35.777,-97.466,3.2
46.1996667,-122.188,2.8
38.8371667,-122.8103333,2.56
34.2268333,-117.053,2.56
44.3817,-115.1685,3.0
35.6325,-117.5611667,2.5
36.5943333,-121.117,2.61
45.416,-112.589,3.1
40.4696667,-111.9436667,2.51
36.092,-117.655,2.6
39.6,-119.3,4.3
36.2917,-97.0724,3.0
38.6098333,-112.5636667,2.6
35.269,-118.543,2.62
36.7559,-97.5648,3.5
31.67949929,-104.4105591,2.6
33.1,-115.7,3.09
45.552,-111.68,4.0
31.61264861,-103.9892595,2.5
46.7776667,-122.8281667,2.9
37.5321667,-118.8838333,3.5
38.7103333,-112.1441667,2.62
36.7908,-98.2712,3.3
36.5893333,-121.1905,3.0
39.5781667,-110.3306667,2.69
36.883,-121.6186667,3.0
36.639,-121.2596667,3.64
36.962,-121.4538333,2.87
32.563,-117.344,2.77
37.8685,-112.8163333,3.04
48.3246667,-122.6951667,2.64
37.4488333,-118.8786667,2.8
37.5971667,-118.4318333,2.82
32.911,-117.645,2.72
32.8235,-115.4741667,2.52
31.819,-116.5713333,2.68
34.366,-118.296,3.32
40.63,-124.2588333,2.56
37.563,-118.884,3.07
33.242,-116.049,2.82
44.705,-110.672,3.8
33.84,-118.14,3.41
36.7043333,-121.3426667,2.91
36.2827,-97.5141,2.8
35.8606,-96.6922,2.7
37.1091667,-118.4008333,2.94
46.2085,-122.2071667,4.2
36.2081667,-117.8928333,2.85
34.63,-116.666,2.79
39.2208333,-123.1635,3.5
37.2561667,-117.3396667,2.66
36.5036,-98.7048,2.6
46.7341667,-122.8093333,2.5
46.1968333,-122.1903333,3.0
32.8371667,-116.2561667,2.96
36.1521,-97.2949,3.0
41.1562,-114.8919,2.9
36.0928333,-120.0826667,2.72
38.2467,-118.3293,3.0
33.95,-116.36,3.64
38.1939,-117.7356,2.8
34.9468333,-118.9473333,3.04
36.7085,-99.3917,2.7
36.7323,-116.296,2.7
32.9881667,-116.328,2.77
32.935,-117.828,2.64
33.06,-117.78,2.63
34.636,-116.341,2.69
32.741,-115.488,2.63
37.635,-118.9255,3.07
34.602,-116.6,2.63
37.9131,-117.7715,2.7
34.4175,-118.4386667,3.2
32.909,-100.8893,2.8
33.0585,-115.827,3.36
33.0002,-105.9296,3.0
37.198,-115.786,3.1
46.964,-121.9163333,2.5
37.4318333,-121.7713333,4.5
38.1471667,-121.8926667,3.3
37.6061667,-118.822,2.76
38.4485,-119.3055,2.5
37.651,-118.4243333,4.1
34.354,-116.896,2.63
36.4373333,-120.7361667,2.71
25.896,-109.942,3.4
33.7031667,-118.0048333,2.64
42.369,-122.108,2.5
45.375,-121.7068333,2.5
41.832,-108.77,3.2
39.5166667,-123.3355,2.67
38.4195,-118.7404,3.1
34.0515,-117.251,2.97
36.0943333,-120.2355,3.26
36.6048,-97.7723,3.4
44.4216,-115.2279,2.7
40.33,-124.4578333,2.99
36.1062,-97.8261,2.7
36.235,-120.384,2.97
32.4176667,-115.281,3.09
37.589,-118.816,2.56
42.6983,-111.4953,2.9
46.03,-111.42,2.9
31.1021667,-115.703,3.12
37.4515,-118.84,3.26
38.7736667,-122.7353333,2.82
31.60756244,-103.9983809,2.6
46.7001667,-122.7665,3.1
36.2305,-120.3538333,3.23
36.0856667,-117.8633333,2.61
32.204,-115.794,2.59
35.8981667,-117.71,3.53
31.69531285,-104.3816272,2.5
44.0946667,-110.5148333,4.31
36.8173,-97.5462,3.3
35.0096667,-118.5568333,2.88
37.6235,-118.9016667,3.67
32.6763333,-115.7598333,2.65
32.5276667,-117.2493333,2.6
40.3141667,-124.497,2.62
37.6386667,-118.3883333,2.54
34.005,-117.579,2.77
34.358,-118.731,2.72
40.924,-116.524,3.5
35.8843333,-117.3718333,2.57
40.3641667,-123.761,2.96
35.36,-119.4283333,3.56
34.5095,-116.2681667,2.97
32.0996667,-115.1861667,2.8
42.712,-111.131,2.6
35.569,-97.277,2.8
36.5082,-98.7089,3.8
33.015,-117.777,2.58
39.4956667,-122.9476667,3.17
34.2283333,-117.4076667,2.67
35.2706667,-118.6278333,2.88
33.8338333,-116.865,2.93
34.8261667,-116.4061667,2.78
32.237,-115.154,3.0
34.593,-116.548,2.63
36.6001667,-121.1953333,2.55
46.6986667,-122.752,2.8
33.951,-116.583,2.64
35.2998333,-118.5851667,2.7
33.4768333,-116.4308333,2.91
46.1998333,-122.1885,2.6
32.4641667,-115.3313333,2.74
32.4583333,-115.3251667,2.53
34.31,-118.442,2.99
33.474,-116.446,2.67
32.0901667,-114.6823333,2.65
34.332,-118.464,2.66
34.3633333,-116.139,2.76
34.4846667,-116.8968333,3.03
32.9271667,-115.9138333,3.69
31.668,-104.455,2.8
36.8683333,-121.277,2.92
35.5571667,-117.3851667,3.78
34.629,-116.662,2.73
44.476,-120.2706667,2.69
37.4611667,-118.6883333,3.9
36.4462,-98.7791,3.3
32.9555,-115.8823333,2.83
32.4266667,-115.2905,2.66
33.7911667,-116.0208333,2.75
32.2471667,-115.2911667,2.69
31.7613333,-115.9645,2.79
40.3125,-124.577,2.9
37.6313333,-118.8763333,3.08
36.8813333,-121.615,2.63
35.7336667,-117.5633333,2.62
36.2852,-97.5125,2.9
47.1928333,-118.992,2.5
43.728,-105.288,3.1
34.66,-116.684,2.61
38.0511667,-118.741,3.37
33.015,-115.809,2.7
36.072,-117.951,2.5
33.0475,-116.759,3.04
37.579,-118.7886667,2.87
36.098,-117.774,2.5
34.329,-116.647,2.5
34.364,-116.89,3.2
31.784,-116.076,2.58
35.0099,-97.6407,2.6
32.73,-100.848,2.5
35.9336667,-120.5021667,3.47
44.439,-114.117,3.1
34.624,-116.297,3.44
32.3966667,-116.7571667,2.66
37.3931,-117.1145,2.6
36.4998,-96.9498,2.5
35.8768333,-117.7053333,2.97
34.28,-118.436,2.6
35.798,-117.629,2.52
34.486,-116.248,2.65
38.8006667,-122.8088333,2.5
31.932,-114.637,2.62
33.3603333,-116.2991667,2.58
36.5494,-97.186,2.8
33.041,-115.5525,3.62
32.356,-115.254,3.02
37.623,-118.849,2.58
32.355,-115.3683333,2.71
31.966,-116.137,2.55
34.3973333,-116.476,2.52
34.0213333,-117.2406667,2.5
34.136,-117.4646667,2.5
40.5041667,-123.6953333,3.3
46.201,-122.1885,2.7
35.9782,-96.7943,2.5
36.6556667,-121.2816667,2.99
36.4665,-96.8674,3.6
36.6013333,-121.2141667,3.5
35.99,-89.8918333,2.5
40.3378333,-124.7536667,2.72
43.694,-105.246,3.2
35.448,-102.321,3.4
36.5491667,-121.1406667,2.53
35.225,-101.751,2.6
35.9135,-114.7161667,3.04
31.73,-115.958,3.17
35.8194,-97.4276,2.5
37.4835,-118.8368333,2.64
35.5833333,-120.8703333,2.67
32.094,-115.854,2.8
31.1198,-103.11,2.5
37.4955,-118.5823333,2.78
35.7175,-117.5326667,2.82
32.3461667,-115.5816667,2.69
34.0005,-116.7533333,3.73
37.642,-119.4116667,2.66
46.1966667,-122.1888333,3.0
38.1737,-118.0322,2.7
40.5211667,-122.089,2.5
35.6545,-117.4968333,2.52
32.377,-115.062,2.63
32.2578333,-115.2971667,2.66
37.9952,-98.0943,3.1
37.3018,-97.7261,2.5
36.7745,-121.5026667,3.32
32.782,-109.158,3.2
38.7958333,-122.7831667,2.75
44.2699,-115.237,2.6
37.6036667,-118.88,2.58
36.4818,-98.7994,2.6
35.534,-96.761,3.4
35.4755,-118.3426667,2.77
35.547,-97.282,2.9
43.773,-105.263,2.9
32.9588333,-115.4841667,3.21
43.765,-105.262,2.9
41.43,-121.891,3.9
34.9456667,-118.9783333,3.24
31.686,-104.4,2.5
35.8592,-97.3238,2.7
41.8316,-119.6411,3.3
33.178,-115.654,2.62
36.5831,-97.8189,3.1
42.6815,-111.5016,3.3
31.994,-116.237,3.06
35.772,-117.736,2.57
38.523,-117.842,2.52
33.425,-116.606,2.97
41.2011,-114.828,2.9
35.0788333,-119.0676667,2.94
38.8253333,-122.7983333,3.31
39.0614,-97.5926,2.9
40.0476667,-121.2343333,3.1
40.356,-107.697,2.8
33.9171667,-116.213,2.81
41.2534,-114.8377,3.3
33.0433333,-115.5871667,2.88
35.7996,-96.6533,2.5
36.012,-117.8693333,2.64
46.7611667,-122.8421667,3.4
34.579,-116.584,2.5
37.2702,-98.1483,2.5
34.029,-116.68,2.63
36.38233333,-97.64483333,3.11
37.411,-97.8707,2.8
38.043,-118.6631,3.2
34.102,-117.726,2.75
34.241,-118.502,2.63
43.787,-105.186,3.4
34.8028333,-116.4163333,2.63
44.318,-114.9863,2.5
40.547,-124.3391667,2.53
32.9283333,-116.2436667,2.56
37.4986667,-118.7781667,2.7
44.8015,-111.0065,2.53
37.1893333,-122.3175,2.58
34.348,-118.553,2.64
36.1866667,-120.2483333,4.0
46.1995,-122.1925,3.3
38.221,-117.7882,2.6
32.428,-115.337,2.77
44.5548,-114.514,3.2
34.122,-118.42,3.03
36.7145,-121.3533333,2.54
40.69,-124.5876667,2.65
40.4791667,-124.603,2.59
41.586,-112.4205,3.35
37.4866667,-118.3745,2.86
37.7896667,-121.9628333,3.22
38.788,-122.7623333,3.09
34.3456667,-116.4631667,2.74
39.0022,-99.5624,2.5
34.1341667,-117.4683333,3.53
36.6402,-98.4435,2.7
33.2388333,-115.5576667,2.55
36.9202,-98.1295,3.0
36.5222,-98.4682,3.5
32.2046667,-115.3831667,2.62
33.8245,-115.5606667,2.56
45.33,-112.6,3.3
31.5371667,-115.7883333,3.32
42.218,-107.596,3.1
35.5346667,-120.8895,3.09
38.8235,-122.7945,2.79
37.405,-118.8343333,2.7
33.5073333,-115.8881667,3.47
37.6126667,-118.7851667,2.89
33.9981667,-116.3756667,2.77
44.502,-114.148,3.1
35.3801667,-118.487,3.23
33.117,-109.364,2.5
45.5158333333333,-121.588333333333,3.47
43.143,-110.752,3.9
37.7078333,-118.8255,2.5
31.682,-115.786,2.88
40.529,-124.807,3.7
36.2353333,-120.2736667,3.07
40.5701667,-124.6656667,3.5
44.5358333,-110.3791667,2.8
46.1963333,-122.1891667,3.1
31.783,-116.568,2.75
44.425,-105.096,2.6
37.3882,-117.1225,2.7
35.5865,-117.4133333,2.52
33.8776667,-115.7641667,2.85
32.1761667,-115.2348333,2.56
37.2796667,-121.6563333,2.93
46.1981667,-122.1883333,2.6
36.2751,-97.5659,3.1
31.61543446,-103.9806647,2.5
42.22083333333333,-119.36116666666666,2.57
33.9711667,-116.4498333,3.18
34.2736667,-117.089,3.08
36.8475,-98.2421,2.7
44.9,-114.18,2.5
32.8366667,-115.4833333,2.5
37.007,-117.949,2.6
39.4201667,-121.5356667,2.93
40.308,-107.775,3.1
37.1681667,-121.994,2.96
36.4753,-98.7429,2.7
37.6005,-118.7736667,3.19
36.4805,-120.3888333,3.66
33.9683333,-118.8653333,3.64
36.6191,-98.4162,2.7
33.943,-116.325,4.01
47.4051667,-120.1515,2.7
32.948,-115.546,3.0
34.231,-116.7893333,3.0
38.1836,-117.7378,3.4
44.3404,-115.1677,3.1
34.215,-116.439,2.94
36.7793333,-121.4948333,3.0
36.8,-91.7,2.8
43.762,-105.368,2.9
38.8346667,-122.801,3.08
28.198,-112.913,4.3
36.6038333,-121.2051667,2.83
36.0526667,-117.8695,2.52
40.3133333,-124.5396667,2.57
33.435,-116.422,3.01
35.739,-117.737,2.93
36.9111667,-121.4661667,2.79
34.144,-117.71,3.08
34.214,-119.529,3.22
38.7886667,-122.7706667,3.3
34.4277,-106.8079,2.9
31.7623333,-116.2818333,2.99
39.6191667,-120.0766667,3.47
31.862,-116.076,2.85
37.6291667,-118.859,3.0
37.6106667,-118.8923333,2.98
38.7096667,-119.6705,2.72
40.6346667,-124.3886667,2.73
40.3175,-124.5823333,2.51
36.6619,-98.4609,3.4
34.3316667,-118.496,2.78
35.0898333,-119.0591667,3.01
37.4841667,-118.8353333,3.5
40.273,-107.855,3.3
31.878,-115.771,2.7
32.2675,-115.3145,2.95
34.2041667,-120.7456667,3.76
40.3866667,-124.7963333,2.86
36.6316667,-117.1708333,2.54
33.3091667,-116.2983333,2.71
34.622,-116.544,2.6
34.253,-116.442,2.86
43.2612,-110.2566,2.6
46.7358333,-122.7966667,3.1
40.2866667,-124.4751667,2.53
36.8473333,-121.311,2.61
40.7056667,-124.7938333,2.87
36.5625,-121.157,2.5
37.06,-97.5243,3.1
41.8986,-119.6266,3.2
38.8201667,-122.7958333,2.88
34.057,-116.389,2.59
38.6863333,-119.6586667,2.55
34.0403333,-116.741,4.06
37.74,-118.4485,3.93
31.959,-116.658,3.04
31.65561514,-104.2959695,2.5
32.6008333,-115.7711667,2.81
37.3991667,-118.4478333,2.65
37.4898333,-118.4041667,2.79
36.1521667,-120.2505,2.62
34.94,-119.0741667,3.03
36.9191667,-112.5776667,3.5
37.7838333,-121.9653333,2.67
37.4681667,-118.7838333,3.16
34.311,-118.398,4.13
43.643,-105.353,3.0
32.476,-115.264,2.63
40.4153333,-113.6701667,2.54
34.3528333,-117.036,3.71
38.8136667,-122.8113333,2.58
32.146,-115.676,3.35
44.209,-105.359,2.8
36.4479,-98.7856,2.9
38.8195,-122.7945,2.64
35.3638333,-92.2758333,2.5
33.377,-116.848,2.52
32.506,-115.28,2.54
39.7491,-98.1769,3.2
33.2105,-116.0506667,3.05
39.5274,-119.926,2.9
37.1913333,-122.0381667,3.2
34.0315,-116.3623333,2.64
37.6381667,-118.8411667,3.09
34.132,-117.447,3.97
41.8997,-119.6338,2.6
34.58,-116.582,2.55
36.7238333,-121.1826667,2.82
38.7586667,-122.8968333,3.3
39.4781667,-111.2086667,2.59
32.097,-115.467,4.03
34.0,-116.328,2.64
31.60882457,-103.9636898,2.6
40.3675,-124.9641667,3.6
40.3585,-124.803,2.54
43.795,-105.252,3.4
35.9025,-117.7163333,3.9
32.0045,-115.1663333,2.98
35.776,-97.4827,2.5
36.956,-117.9943333,2.73
38.7287,-119.7325,2.5
32.096,-115.699,2.87
39.4886667,-122.9973333,2.79
42.3803333,-121.9501667,2.6
32.8711667,-116.2341667,2.8
36.9791,-104.7578,2.7
35.6697,-97.391,3.0
35.7558333,-117.6115,2.78
34.265,-118.433,2.94
36.0548333,-117.618,3.25
31.99008647,-103.8697442,3.3
46.1925,-122.1975,2.5
40.8048333,-123.408,2.54
43.17,-110.78,3.2
36.6596667,-121.2861667,2.74
34.0986667,-120.9916667,3.78
47.0408333,-121.0601667,2.9
35.6101667,-118.1875,2.95
43.848,-105.356,2.9
35.776,-120.3473333,3.49
36.5303,-98.9667,2.5
34.0278333,-117.4235,2.5
42.684,-111.085,2.6
32.998,-117.811,2.67
34.527,-116.816,2.62
34.1528333,-119.446,2.6
32.3555,-115.3346667,2.56
43.266,-111.163,3.3
40.6042,-116.2261,2.6
37.5458333,-118.4566667,2.76
32.4876667,-115.2095,2.74
45.797,-122.5833333,2.8
46.7045,-122.754,2.8
35.8733333,-121.2163333,3.0
40.3053333,-124.6353333,2.86
33.6201667,-117.863,2.56
37.2626667,-121.9551667,2.86
37.2348,-97.9827,2.5
34.9456667,-119.1291667,2.94
38.1757,-117.8642,2.5
47.5695,-122.7358333,3.0
35.627,-116.265,3.01
43.725,-105.319,3.3
37.4471667,-118.2705,3.4
38.785,-122.7713333,2.52
40.2976667,-124.3861667,3.35
43.787,-109.065,3.1
31.1466,-103.2735,2.9
34.7381667,-120.6401667,3.63
36.2872,-97.5069,3.0
33.806,-116.905,3.07
35.6892,-97.3031,3.2
31.8281667,-114.987,3.21
36.7546,-98.0754,2.5
46.7498333,-122.8275,3.4
40.4005,-124.932,2.82
40.3063333,-124.5126667,2.56
31.9308333,-116.9095,2.51
34.324,-116.458,2.74
34.3671667,-119.7518333,3.2
33.723,-116.7693333,2.67
38.8028333,-122.7725,3.1
41.0993333,-123.9445,2.5
36.8471667,-121.5778333,2.98
31.71690389,-104.2668325,2.5
35.7771,-97.481,2.7
37.2048333,-118.2193333,3.3
40.3688333,-124.5045,3.48
31.925,-115.754,2.53
32.6428333,-118.036,4.12
45.186,-106.932,2.6
36.5836667,-121.1828333,2.59
35.2453333,-92.3678333,2.8
32.866,-115.5143333,3.16
36.5855,-121.1821667,2.7
33.974,-116.69,2.79
36.3933333,-117.863,2.81
36.8103333,-121.5286667,3.03
35.903,-116.9228333,2.6
46.7368333,-122.8156667,3.2
35.8715,-117.7166667,3.56
33.5008333,-116.5073333,2.8
38.7801667,-119.7386667,3.0
45.9973333,-119.2886667,3.2
36.8862,-97.4028,2.7
38.8353333,-122.7995,2.88
32.9685,-115.9286667,2.98
33.999,-116.35,2.62
31.74,-115.859,2.58
31.7348333,-115.9963333,2.79
33.4986667,-116.5165,2.58
34.235,-116.837,2.55
31.96,-116.293,2.94
32.079,-115.412,3.22
37.4865,-118.8168333,2.52
39.348,-111.1508333,2.83
35.1001667,-119.0005,2.59
33.3718333,-116.4651667,2.76
34.442,-116.526,3.86
36.283,-97.5115,2.7
32.945,-115.788,2.54
32.965,-117.782,3.3
36.7448,-97.6024,2.7
36.7595,-121.4633333,3.07
33.1486667,-115.6096667,2.73
35.8521667,-120.3961667,2.51
39.497,-108.637,2.9
36.9705,-121.732,2.78
35.9345,-117.705,2.93
46.75,-122.7753333,3.1
36.037,-117.583,3.23
39.1624,-119.0383,2.8
46.2093333,-122.179,3.1
33.866,-116.291,3.57
38.7471667,-120.173,2.59
32.5596,-109.137,2.8
34.413,-116.505,2.88
39.353,-118.0999,2.8
40.6501667,-121.7215,2.55
36.223,-120.4373333,3.35
33.8385,-118.1996667,3.44
38.5451667,-122.7696667,2.58
34.725,-116.299,3.29
36.8178,-97.6141,2.5
32.0291667,-115.0688333,3.19
32.6973333,-113.9433333,2.68
47.6791667,-120.1123333,2.5
32.1281667,-116.3163333,3.17
38.7998333,-122.772,2.63
34.42,-116.183,3.04
35.407,-118.6315,3.07
38.4278333,-119.363,2.74
31.797,-116.266,2.5
35.03466667,-97.8325,2.76
32.6986667,-115.5333333,2.69
33.9633333,-116.5825,2.69
48.09,-115.14,3.2
37.5715,-118.7656667,3.13
41.2559,-114.8006,2.6
36.6534,-98.4702,2.9
36.7349,-98.7619,2.9
34.008,-117.1798333,3.82
36.7951667,-121.4968333,2.55
34.231,-119.599,2.71
37.6561667,-118.9195,2.77
46.195,-122.1951667,2.5
29.456,-113.428,4.4
36.0715,-117.6873333,2.81
36.183,-96.958,3.2
33.022,-117.769,2.55
38.462,-118.349,3.1
35.7778333,-117.5993333,2.54
32.1323333,-115.2225,2.5
39.4686667,-111.1946667,2.54
42.5975,-111.4269,2.8
37.672,-119.01,3.82
35.7978,-96.6466,2.7
33.9205,-116.974,2.5
38.0318333,-112.1008333,3.09
31.881,-115.504,3.08
36.5523333,-121.1025,2.95
37.4771667,-121.7331667,2.63
38.7571667,-120.261,2.58
35.87,-119.0703333,2.64
34.15,-119.633,3.11
33.8893333,-116.2896667,2.55
43.547,-105.214,3.1
34.152,-116.544,3.34
31.72,-115.951,2.53
33.9615,-118.3765,2.55
35.641,-121.0785,3.42
38.0403333,-118.7253333,2.62
40.3133333,-124.4431667,2.56
35.6595,-121.077,2.69
36.6061,-98.4374,2.6
34.976,-116.934,2.9
39.3698333,-122.2011667,3.48
36.089,-117.7756667,3.05
36.84,-115.96,3.3
37.2726667,-121.6465,3.4
32.404,-115.37,2.6
34.318,-116.071,3.02
32.1408333,-115.1661667,2.65
46.7533333,-122.817,2.9
34.3093333,-116.4655,2.69
36.5696667,-117.955,2.9
34.07,-117.282,3.15
35.414,-118.69,3.08
35.573,-116.713,2.89
37.757,-122.138,2.53
35.1528333,-117.3538333,3.45
